Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D12","LED","LED_0805_2012Metric",134.074100,-30.383200,180.000000,top
"D12","LED","LED_0805_2012Metric",192.477300,-170.009600,180.000000,top
"D12","LED","LED_0805_2012Metric",66.933900,-140.243200,0.000000,top
"D12","LED","LED_0805_2012Metric",212.941900,-210.056400,0.000000,top
"D12","LED","LED_0805_2012Metric",96.135500,-210.056400,0.000000,top
"D12","LED","LED_0805_2012Metric",37.732300,-210.056400,0.000000,top
"D12","LED","LED_0805_2012Metric",75.670900,-170.009600,180.000000,top
"D12","LED","LED_0805_2012Metric",134.074100,-170.009600,180.000000,top
"D12","LED","LED_0805_2012Metric",37.732300,-70.430000,0.000000,top
"D12","LED","LED_0805_2012Metric",212.941900,-70.430000,0.000000,top
"D12","LED","LED_0805_2012Metric",221.678900,-100.196400,180.000000,top
"D12","LED","LED_0805_2012Metric",154.538700,-70.430000,0.000000,top
"D12","LED","LED_0805_2012Metric",46.469300,-100.196400,180.000000,top
"D12","LED","LED_0805_2012Metric",75.670900,-30.383200,180.000000,top
"D12","LED","LED_0805_2012Metric",96.135500,-70.430000,0.000000,top
"D12","LED","LED_0805_2012Metric",154.538700,-210.056400,0.000000,top
"D12","LED","LED_0805_2012Metric",125.337100,-140.243200,0.000000,top
"D12","LED","LED_0805_2012Metric",183.740300,-140.243200,0.000000,top
"D12","LED","LED_0805_2012Metric",192.477300,-30.383200,180.000000,top
"D12","LED","LED_0805_2012Metric",163.275700,-100.196400,180.000000,top
"D13","LED","LED_0805_2012Metric",183.852300,-30.383200,0.000000,top
"D13","LED","LED_0805_2012Metric",221.566900,-70.430000,180.000000,top
"D13","LED","LED_0805_2012Metric",67.045900,-170.009600,0.000000,top
"D13","LED","LED_0805_2012Metric",221.566900,-210.056400,180.000000,top
"D13","LED","LED_0805_2012Metric",125.449100,-30.383200,0.000000,top
"D13","LED","LED_0805_2012Metric",37.844300,-100.196400,0.000000,top
"D13","LED","LED_0805_2012Metric",75.558900,-140.243200,180.000000,top
"D13","LED","LED_0805_2012Metric",213.053900,-100.196400,0.000000,top
"D13","LED","LED_0805_2012Metric",192.365300,-140.243200,180.000000,top
"D13","LED","LED_0805_2012Metric",96.247500,-100.196400,0.000000,top
"D13","LED","LED_0805_2012Metric",154.650700,-100.196400,0.000000,top
"D13","LED","LED_0805_2012Metric",163.163700,-70.430000,180.000000,top
"D13","LED","LED_0805_2012Metric",46.357300,-210.056400,180.000000,top
"D13","LED","LED_0805_2012Metric",163.163700,-210.056400,180.000000,top
"D13","LED","LED_0805_2012Metric",104.760500,-70.430000,180.000000,top
"D13","LED","LED_0805_2012Metric",46.357300,-70.430000,180.000000,top
"D13","LED","LED_0805_2012Metric",133.962100,-140.243200,180.000000,top
"D13","LED","LED_0805_2012Metric",125.449100,-170.009600,0.000000,top
"D13","LED","LED_0805_2012Metric",104.760500,-210.056400,180.000000,top
"D13","LED","LED_0805_2012Metric",67.045900,-30.383200,0.000000,top
"D13","LED","LED_0805_2012Metric",183.852300,-170.009600,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.996400,-136.882200,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",135.399600,-136.882200,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",106.198000,-206.695400,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",47.794800,-206.695400,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",182.414800,-33.744200,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",223.004400,-206.695400,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",124.011600,-173.370600,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",153.213200,-103.557400,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",65.608400,-33.744200,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",223.004400,-67.069000,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",193.802800,-136.882200,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",182.414800,-173.370600,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",94.810000,-103.557400,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",65.608400,-173.370600,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",47.794800,-67.069000,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",124.011600,-33.744200,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",164.601200,-206.695400,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",164.601200,-67.069000,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",106.198000,-67.069000,180.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",36.406800,-103.557400,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",211.616400,-103.557400,0.000000,top
"L1","L","L_1008_2520Metric",157.351200,-37.744000,90.000000,top
"L1","L","L_1008_2520Metric",215.754400,-37.744000,90.000000,top
"L1","L","L_1008_2520Metric",128.149600,-107.557200,90.000000,top
"L1","L","L_1008_2520Metric",131.261600,-63.069200,-90.000000,top
"L1","L","L_1008_2520Metric",157.351200,-177.370400,90.000000,top
"L1","L","L_1008_2520Metric",98.948000,-177.370400,90.000000,top
"L1","L","L_1008_2520Metric",72.858400,-63.069200,-90.000000,top
"L1","L","L_1008_2520Metric",72.858400,-202.695600,-90.000000,top
"L1","L","L_1008_2520Metric",189.664800,-63.069200,-90.000000,top
"L1","L","L_1008_2520Metric",186.552800,-107.557200,90.000000,top
"L1","L","L_1008_2520Metric",98.948000,-37.744000,90.000000,top
"L1","L","L_1008_2520Metric",40.544800,-177.370400,90.000000,top
"L1","L","L_1008_2520Metric",218.866400,-132.882400,-90.000000,top
"L1","L","L_1008_2520Metric",102.060000,-132.882400,-90.000000,top
"L1","L","L_1008_2520Metric",189.664800,-202.695600,-90.000000,top
"L1","L","L_1008_2520Metric",40.544800,-37.744000,90.000000,top
"L1","L","L_1008_2520Metric",131.261600,-202.695600,-90.000000,top
"L1","L","L_1008_2520Metric",43.656800,-132.882400,-90.000000,top
"L1","L","L_1008_2520Metric",69.746400,-107.557200,90.000000,top
"L1","L","L_1008_2520Metric",215.754400,-177.370400,90.000000,top
"L1","L","L_1008_2520Metric",160.463200,-132.882400,-90.000000,top
"L2","L","L_1008_2520Metric",158.713200,-136.807400,180.000000,top
"L2","L","L_1008_2520Metric",42.294800,-33.819000,0.000000,top
"L2","L","L_1008_2520Metric",159.101200,-173.445400,0.000000,top
"L2","L","L_1008_2520Metric",100.698000,-173.445400,0.000000,top
"L2","L","L_1008_2520Metric",129.511600,-66.994200,180.000000,top
"L2","L","L_1008_2520Metric",188.302800,-103.632200,0.000000,top
"L2","L","L_1008_2520Metric",100.310000,-136.807400,180.000000,top
"L2","L","L_1008_2520Metric",71.108400,-206.620600,180.000000,top
"L2","L","L_1008_2520Metric",217.504400,-173.445400,0.000000,top
"L2","L","L_1008_2520Metric",217.504400,-33.819000,0.000000,top
"L2","L","L_1008_2520Metric",187.914800,-206.620600,180.000000,top
"L2","L","L_1008_2520Metric",129.511600,-206.620600,180.000000,top
"L2","L","L_1008_2520Metric",159.101200,-33.819000,0.000000,top
"L2","L","L_1008_2520Metric",41.906800,-136.807400,180.000000,top
"L2","L","L_1008_2520Metric",71.108400,-66.994200,180.000000,top
"L2","L","L_1008_2520Metric",217.116400,-136.807400,180.000000,top
"L2","L","L_1008_2520Metric",100.698000,-33.819000,0.000000,top
"L2","L","L_1008_2520Metric",187.914800,-66.994200,180.000000,top
"L2","L","L_1008_2520Metric",129.899600,-103.632200,0.000000,top
"L2","L","L_1008_2520Metric",42.294800,-173.445400,0.000000,top
"L2","L","L_1008_2520Metric",71.496400,-103.632200,0.000000,top
"L3","L","L_1008_2520Metric",72.996400,-107.557200,90.000000,top
"L3","L","L_1008_2520Metric",219.004400,-177.370400,90.000000,top
"L3","L","L_1008_2520Metric",69.608400,-202.695600,-90.000000,top
"L3","L","L_1008_2520Metric",98.810000,-132.882400,-90.000000,top
"L3","L","L_1008_2520Metric",160.601200,-177.370400,90.000000,top
"L3","L","L_1008_2520Metric",215.616400,-132.882400,-90.000000,top
"L3","L","L_1008_2520Metric",69.608400,-63.069200,-90.000000,top
"L3","L","L_1008_2520Metric",186.414800,-63.069200,-90.000000,top
"L3","L","L_1008_2520Metric",157.213200,-132.882400,-90.000000,top
"L3","L","L_1008_2520Metric",40.406800,-132.882400,-90.000000,top
"L3","L","L_1008_2520Metric",102.198000,-37.744000,90.000000,top
"L3","L","L_1008_2520Metric",43.794800,-177.370400,90.000000,top
"L3","L","L_1008_2520Metric",131.399600,-107.557200,90.000000,top
"L3","L","L_1008_2520Metric",189.802800,-107.557200,90.000000,top
"L3","L","L_1008_2520Metric",186.414800,-202.695600,-90.000000,top
"L3","L","L_1008_2520Metric",128.011600,-202.695600,-90.000000,top
"L3","L","L_1008_2520Metric",219.004400,-37.744000,90.000000,top
"L3","L","L_1008_2520Metric",128.011600,-63.069200,-90.000000,top
"L3","L","L_1008_2520Metric",43.794800,-37.744000,90.000000,top
"L3","L","L_1008_2520Metric",102.198000,-177.370400,90.000000,top
"L3","L","L_1008_2520Metric",160.601200,-37.744000,90.000000,top
"Q1","AO3401A","SOT-23",160.963200,-127.507400,180.000000,top
"Q1","AO3401A","SOT-23",127.649600,-112.932200,0.000000,top
"Q1","AO3401A","SOT-23",131.761600,-197.320600,180.000000,top
"Q1","AO3401A","SOT-23",69.246400,-112.932200,0.000000,top
"Q1","AO3401A","SOT-23",40.044800,-182.745400,0.000000,top
"Q1","AO3401A","SOT-23",40.044800,-43.119000,0.000000,top
"Q1","AO3401A","SOT-23",44.156800,-127.507400,180.000000,top
"Q1","AO3401A","SOT-23",156.851200,-43.119000,0.000000,top
"Q1","AO3401A","SOT-23",219.366400,-127.507400,180.000000,top
"Q1","AO3401A","SOT-23",156.851200,-182.745400,0.000000,top
"Q1","AO3401A","SOT-23",73.358400,-57.694200,180.000000,top
"Q1","AO3401A","SOT-23",131.761600,-57.694200,180.000000,top
"Q1","AO3401A","SOT-23",102.560000,-127.507400,180.000000,top
"Q1","AO3401A","SOT-23",190.164800,-57.694200,180.000000,top
"Q1","AO3401A","SOT-23",98.448000,-182.745400,0.000000,top
"Q1","AO3401A","SOT-23",186.052800,-112.932200,0.000000,top
"Q1","AO3401A","SOT-23",215.254400,-182.745400,0.000000,top
"Q1","AO3401A","SOT-23",190.164800,-197.320600,180.000000,top
"Q1","AO3401A","SOT-23",215.254400,-43.119000,0.000000,top
"Q1","AO3401A","SOT-23",98.448000,-43.119000,0.000000,top
"Q1","AO3401A","SOT-23",73.358400,-197.320600,180.000000,top
"Q2","AO3401A","SOT-23",181.302800,-123.882200,-90.000000,top
"Q2","AO3401A","SOT-23",35.294800,-193.695400,-90.000000,top
"Q2","AO3401A","SOT-23",64.496400,-123.882200,-90.000000,top
"Q2","AO3401A","SOT-23",122.899600,-123.882200,-90.000000,top
"Q2","AO3401A","SOT-23",48.906800,-116.557400,90.000000,top
"Q2","AO3401A","SOT-23",93.698000,-54.069000,-90.000000,top
"Q2","AO3401A","SOT-23",194.914800,-186.370600,90.000000,top
"Q2","AO3401A","SOT-23",152.101200,-193.695400,-90.000000,top
"Q2","AO3401A","SOT-23",152.101200,-54.069000,-90.000000,top
"Q2","AO3401A","SOT-23",93.698000,-193.695400,-90.000000,top
"Q2","AO3401A","SOT-23",78.108400,-186.370600,90.000000,top
"Q2","AO3401A","SOT-23",78.108400,-46.744200,90.000000,top
"Q2","AO3401A","SOT-23",210.504400,-193.695400,-90.000000,top
"Q2","AO3401A","SOT-23",107.310000,-116.557400,90.000000,top
"Q2","AO3401A","SOT-23",35.294800,-54.069000,-90.000000,top
"Q2","AO3401A","SOT-23",136.511600,-186.370600,90.000000,top
"Q2","AO3401A","SOT-23",210.504400,-54.069000,-90.000000,top
"Q2","AO3401A","SOT-23",194.914800,-46.744200,90.000000,top
"Q2","AO3401A","SOT-23",165.713200,-116.557400,90.000000,top
"Q2","AO3401A","SOT-23",136.511600,-46.744200,90.000000,top
"Q2","AO3401A","SOT-23",224.116400,-116.557400,90.000000,top
"Q3","AO3401A","SOT-23",185.914800,-197.320600,180.000000,top
"Q3","AO3401A","SOT-23",131.899600,-112.932200,0.000000,top
"Q3","AO3401A","SOT-23",156.713200,-127.507400,180.000000,top
"Q3","AO3401A","SOT-23",44.294800,-182.745400,0.000000,top
"Q3","AO3401A","SOT-23",102.698000,-43.119000,0.000000,top
"Q3","AO3401A","SOT-23",161.101200,-43.119000,0.000000,top
"Q3","AO3401A","SOT-23",219.504400,-182.745400,0.000000,top
"Q3","AO3401A","SOT-23",161.101200,-182.745400,0.000000,top
"Q3","AO3401A","SOT-23",127.511600,-57.694200,180.000000,top
"Q3","AO3401A","SOT-23",215.116400,-127.507400,180.000000,top
"Q3","AO3401A","SOT-23",219.504400,-43.119000,0.000000,top
"Q3","AO3401A","SOT-23",190.302800,-112.932200,0.000000,top
"Q3","AO3401A","SOT-23",44.294800,-43.119000,0.000000,top
"Q3","AO3401A","SOT-23",73.496400,-112.932200,0.000000,top
"Q3","AO3401A","SOT-23",127.511600,-197.320600,180.000000,top
"Q3","AO3401A","SOT-23",39.906800,-127.507400,180.000000,top
"Q3","AO3401A","SOT-23",98.310000,-127.507400,180.000000,top
"Q3","AO3401A","SOT-23",69.108400,-197.320600,180.000000,top
"Q3","AO3401A","SOT-23",69.108400,-57.694200,180.000000,top
"Q3","AO3401A","SOT-23",185.914800,-57.694200,180.000000,top
"Q3","AO3401A","SOT-23",102.698000,-182.745400,0.000000,top
"R1","100k","R_0603_1608Metric",94.698000,-204.695400,0.000000,top
"R1","100k","R_0603_1608Metric",211.504400,-204.695400,0.000000,top
"R1","100k","R_0603_1608Metric",65.496400,-134.882200,0.000000,top
"R1","100k","R_0603_1608Metric",153.101200,-204.695400,0.000000,top
"R1","100k","R_0603_1608Metric",135.511600,-175.370600,180.000000,top
"R1","100k","R_0603_1608Metric",211.504400,-65.069000,0.000000,top
"R1","100k","R_0603_1608Metric",36.294800,-65.069000,0.000000,top
"R1","100k","R_0603_1608Metric",153.101200,-65.069000,0.000000,top
"R1","100k","R_0603_1608Metric",36.294800,-204.695400,0.000000,top
"R1","100k","R_0603_1608Metric",106.310000,-105.557400,180.000000,top
"R1","100k","R_0603_1608Metric",94.698000,-65.069000,0.000000,top
"R1","100k","R_0603_1608Metric",164.713200,-105.557400,180.000000,top
"R1","100k","R_0603_1608Metric",135.511600,-35.744200,180.000000,top
"R1","100k","R_0603_1608Metric",77.108400,-175.370600,180.000000,top
"R1","100k","R_0603_1608Metric",223.116400,-105.557400,180.000000,top
"R1","100k","R_0603_1608Metric",77.108400,-35.744200,180.000000,top
"R1","100k","R_0603_1608Metric",182.302800,-134.882200,0.000000,top
"R1","100k","R_0603_1608Metric",193.914800,-35.744200,180.000000,top
"R1","100k","R_0603_1608Metric",123.899600,-134.882200,0.000000,top
"R1","100k","R_0603_1608Metric",193.914800,-175.370600,180.000000,top
"R1","100k","R_0603_1608Metric",47.906800,-105.557400,180.000000,top
"R2","100k","R_0603_1608Metric",193.914800,-182.695600,90.000000,top
"R2","100k","R_0603_1608Metric",223.116400,-112.882400,90.000000,top
"R2","100k","R_0603_1608Metric",77.108400,-43.069200,90.000000,top
"R2","100k","R_0603_1608Metric",182.302800,-127.557200,-90.000000,top
"R2","100k","R_0603_1608Metric",211.504400,-197.370400,-90.000000,top
"R2","100k","R_0603_1608Metric",47.906800,-112.882400,90.000000,top
"R2","100k","R_0603_1608Metric",164.713200,-112.882400,90.000000,top
"R2","100k","R_0603_1608Metric",135.511600,-43.069200,90.000000,top
"R2","100k","R_0603_1608Metric",36.294800,-57.744000,-90.000000,top
"R2","100k","R_0603_1608Metric",94.698000,-57.744000,-90.000000,top
"R2","100k","R_0603_1608Metric",153.101200,-57.744000,-90.000000,top
"R2","100k","R_0603_1608Metric",106.310000,-112.882400,90.000000,top
"R2","100k","R_0603_1608Metric",94.698000,-197.370400,-90.000000,top
"R2","100k","R_0603_1608Metric",211.504400,-57.744000,-90.000000,top
"R2","100k","R_0603_1608Metric",193.914800,-43.069200,90.000000,top
"R2","100k","R_0603_1608Metric",77.108400,-182.695600,90.000000,top
"R2","100k","R_0603_1608Metric",123.899600,-127.557200,-90.000000,top
"R2","100k","R_0603_1608Metric",135.511600,-182.695600,90.000000,top
"R2","100k","R_0603_1608Metric",153.101200,-197.370400,-90.000000,top
"R2","100k","R_0603_1608Metric",36.294800,-197.370400,-90.000000,top
"R2","100k","R_0603_1608Metric",65.496400,-127.557200,-90.000000,top
"R3","100k","R_0603_1608Metric",182.302800,-131.882200,0.000000,top
"R3","100k","R_0603_1608Metric",211.504400,-201.695400,0.000000,top
"R3","100k","R_0603_1608Metric",65.496400,-131.882200,0.000000,top
"R3","100k","R_0603_1608Metric",47.906800,-108.557400,180.000000,top
"R3","100k","R_0603_1608Metric",36.294800,-62.069000,0.000000,top
"R3","100k","R_0603_1608Metric",164.713200,-108.557400,180.000000,top
"R3","100k","R_0603_1608Metric",77.108400,-178.370600,180.000000,top
"R3","100k","R_0603_1608Metric",106.310000,-108.557400,180.000000,top
"R3","100k","R_0603_1608Metric",135.511600,-178.370600,180.000000,top
"R3","100k","R_0603_1608Metric",36.294800,-201.695400,0.000000,top
"R3","100k","R_0603_1608Metric",193.914800,-38.744200,180.000000,top
"R3","100k","R_0603_1608Metric",223.116400,-108.557400,180.000000,top
"R3","100k","R_0603_1608Metric",94.698000,-62.069000,0.000000,top
"R3","100k","R_0603_1608Metric",211.504400,-62.069000,0.000000,top
"R3","100k","R_0603_1608Metric",77.108400,-38.744200,180.000000,top
"R3","100k","R_0603_1608Metric",135.511600,-38.744200,180.000000,top
"R3","100k","R_0603_1608Metric",94.698000,-201.695400,0.000000,top
"R3","100k","R_0603_1608Metric",193.914800,-178.370600,180.000000,top
"R3","100k","R_0603_1608Metric",123.899600,-131.882200,0.000000,top
"R3","100k","R_0603_1608Metric",153.101200,-201.695400,0.000000,top
"R3","100k","R_0603_1608Metric",153.101200,-62.069000,0.000000,top
"R4","1k","R_0603_1608Metric",123.686600,-178.870600,0.000000,top
"R4","1k","R_0603_1608Metric",135.724600,-131.382200,180.000000,top
"R4","1k","R_0603_1608Metric",48.119800,-201.195400,180.000000,top
"R4","1k","R_0603_1608Metric",106.523000,-61.569000,180.000000,top
"R4","1k","R_0603_1608Metric",123.686600,-39.244200,0.000000,top
"R4","1k","R_0603_1608Metric",223.329400,-61.569000,180.000000,top
"R4","1k","R_0603_1608Metric",106.523000,-201.195400,180.000000,top
"R4","1k","R_0603_1608Metric",164.926200,-61.569000,180.000000,top
"R4","1k","R_0603_1608Metric",36.081800,-109.057400,0.000000,top
"R4","1k","R_0603_1608Metric",223.329400,-201.195400,180.000000,top
"R4","1k","R_0603_1608Metric",65.283400,-39.244200,0.000000,top
"R4","1k","R_0603_1608Metric",211.291400,-109.057400,0.000000,top
"R4","1k","R_0603_1608Metric",182.089800,-39.244200,0.000000,top
"R4","1k","R_0603_1608Metric",164.926200,-201.195400,180.000000,top
"R4","1k","R_0603_1608Metric",77.321400,-131.382200,180.000000,top
"R4","1k","R_0603_1608Metric",48.119800,-61.569000,180.000000,top
"R4","1k","R_0603_1608Metric",65.283400,-178.870600,0.000000,top
"R4","1k","R_0603_1608Metric",94.485000,-109.057400,0.000000,top
"R4","1k","R_0603_1608Metric",194.127800,-131.382200,180.000000,top
"R4","1k","R_0603_1608Metric",182.089800,-178.870600,0.000000,top
"R4","1k","R_0603_1608Metric",152.888200,-109.057400,0.000000,top
"R5","1k","R_0603_1608Metric",223.329400,-59.819000,180.000000,top
"R5","1k","R_0603_1608Metric",77.321400,-129.632200,180.000000,top
"R5","1k","R_0603_1608Metric",135.724600,-129.632200,180.000000,top
"R5","1k","R_0603_1608Metric",48.119800,-59.819000,180.000000,top
"R5","1k","R_0603_1608Metric",106.523000,-59.819000,180.000000,top
"R5","1k","R_0603_1608Metric",48.119800,-199.445400,180.000000,top
"R5","1k","R_0603_1608Metric",182.089800,-40.994200,0.000000,top
"R5","1k","R_0603_1608Metric",223.329400,-199.445400,180.000000,top
"R5","1k","R_0603_1608Metric",211.291400,-110.807400,0.000000,top
"R5","1k","R_0603_1608Metric",182.089800,-180.620600,0.000000,top
"R5","1k","R_0603_1608Metric",123.686600,-40.994200,0.000000,top
"R5","1k","R_0603_1608Metric",65.283400,-40.994200,0.000000,top
"R5","1k","R_0603_1608Metric",194.127800,-129.632200,180.000000,top
"R5","1k","R_0603_1608Metric",106.523000,-199.445400,180.000000,top
"R5","1k","R_0603_1608Metric",164.926200,-199.445400,180.000000,top
"R5","1k","R_0603_1608Metric",36.081800,-110.807400,0.000000,top
"R5","1k","R_0603_1608Metric",164.926200,-59.819000,180.000000,top
"R5","1k","R_0603_1608Metric",123.686600,-180.620600,0.000000,top
"R5","1k","R_0603_1608Metric",65.283400,-180.620600,0.000000,top
"R5","1k","R_0603_1608Metric",94.485000,-110.807400,0.000000,top
"R5","1k","R_0603_1608Metric",152.888200,-110.807400,0.000000,top
"R6","1k","R_0603_1608Metric",223.329400,-58.069000,180.000000,top
"R6","1k","R_0603_1608Metric",106.523000,-58.069000,180.000000,top
"R6","1k","R_0603_1608Metric",65.283400,-42.744200,0.000000,top
"R6","1k","R_0603_1608Metric",48.119800,-58.069000,180.000000,top
"R6","1k","R_0603_1608Metric",36.081800,-112.557400,0.000000,top
"R6","1k","R_0603_1608Metric",164.926200,-58.069000,180.000000,top
"R6","1k","R_0603_1608Metric",223.329400,-197.695400,180.000000,top
"R6","1k","R_0603_1608Metric",94.485000,-112.557400,0.000000,top
"R6","1k","R_0603_1608Metric",106.523000,-197.695400,180.000000,top
"R6","1k","R_0603_1608Metric",182.089800,-182.370600,0.000000,top
"R6","1k","R_0603_1608Metric",123.686600,-42.744200,0.000000,top
"R6","1k","R_0603_1608Metric",152.888200,-112.557400,0.000000,top
"R6","1k","R_0603_1608Metric",48.119800,-197.695400,180.000000,top
"R6","1k","R_0603_1608Metric",211.291400,-112.557400,0.000000,top
"R6","1k","R_0603_1608Metric",182.089800,-42.744200,0.000000,top
"R6","1k","R_0603_1608Metric",65.283400,-182.370600,0.000000,top
"R6","1k","R_0603_1608Metric",164.926200,-197.695400,180.000000,top
"R6","1k","R_0603_1608Metric",77.321400,-127.882200,180.000000,top
"R6","1k","R_0603_1608Metric",135.724600,-127.882200,180.000000,top
"R6","1k","R_0603_1608Metric",194.127800,-127.882200,180.000000,top
"R6","1k","R_0603_1608Metric",123.686600,-182.370600,0.000000,top
"R7","1k","R_0603_1608Metric",65.283400,-44.494200,0.000000,top
"R7","1k","R_0603_1608Metric",182.089800,-184.120600,0.000000,top
"R7","1k","R_0603_1608Metric",94.485000,-114.307400,0.000000,top
"R7","1k","R_0603_1608Metric",106.523000,-195.945400,180.000000,top
"R7","1k","R_0603_1608Metric",211.291400,-114.307400,0.000000,top
"R7","1k","R_0603_1608Metric",106.523000,-56.319000,180.000000,top
"R7","1k","R_0603_1608Metric",135.724600,-126.132200,180.000000,top
"R7","1k","R_0603_1608Metric",194.127800,-126.132200,180.000000,top
"R7","1k","R_0603_1608Metric",223.329400,-195.945400,180.000000,top
"R7","1k","R_0603_1608Metric",223.329400,-56.319000,180.000000,top
"R7","1k","R_0603_1608Metric",182.089800,-44.494200,0.000000,top
"R7","1k","R_0603_1608Metric",48.119800,-56.319000,180.000000,top
"R7","1k","R_0603_1608Metric",65.283400,-184.120600,0.000000,top
"R7","1k","R_0603_1608Metric",152.888200,-114.307400,0.000000,top
"R7","1k","R_0603_1608Metric",123.686600,-184.120600,0.000000,top
"R7","1k","R_0603_1608Metric",164.926200,-195.945400,180.000000,top
"R7","1k","R_0603_1608Metric",123.686600,-44.494200,0.000000,top
"R7","1k","R_0603_1608Metric",36.081800,-114.307400,0.000000,top
"R7","1k","R_0603_1608Metric",164.926200,-56.319000,180.000000,top
"R7","1k","R_0603_1608Metric",48.119800,-195.945400,180.000000,top
"R7","1k","R_0603_1608Metric",77.321400,-126.132200,180.000000,top
"R8","1k","R_0603_1608Metric",123.686600,-185.870600,0.000000,top
"R8","1k","R_0603_1608Metric",65.283400,-46.244200,0.000000,top
"R8","1k","R_0603_1608Metric",65.283400,-185.870600,0.000000,top
"R8","1k","R_0603_1608Metric",182.089800,-185.870600,0.000000,top
"R8","1k","R_0603_1608Metric",164.926200,-194.195400,180.000000,top
"R8","1k","R_0603_1608Metric",223.329400,-194.195400,180.000000,top
"R8","1k","R_0603_1608Metric",77.321400,-124.382200,180.000000,top
"R8","1k","R_0603_1608Metric",164.926200,-54.569000,180.000000,top
"R8","1k","R_0603_1608Metric",182.089800,-46.244200,0.000000,top
"R8","1k","R_0603_1608Metric",211.291400,-116.057400,0.000000,top
"R8","1k","R_0603_1608Metric",106.523000,-54.569000,180.000000,top
"R8","1k","R_0603_1608Metric",135.724600,-124.382200,180.000000,top
"R8","1k","R_0603_1608Metric",123.686600,-46.244200,0.000000,top
"R8","1k","R_0603_1608Metric",152.888200,-116.057400,0.000000,top
"R8","1k","R_0603_1608Metric",94.485000,-116.057400,0.000000,top
"R8","1k","R_0603_1608Metric",194.127800,-124.382200,180.000000,top
"R8","1k","R_0603_1608Metric",48.119800,-54.569000,180.000000,top
"R8","1k","R_0603_1608Metric",36.081800,-116.057400,0.000000,top
"R8","1k","R_0603_1608Metric",106.523000,-194.195400,180.000000,top
"R8","1k","R_0603_1608Metric",48.119800,-194.195400,180.000000,top
"R8","1k","R_0603_1608Metric",223.329400,-54.569000,180.000000,top
"R9","1k","R_0603_1608Metric",223.191400,-110.307400,180.000000,top
"R9","1k","R_0603_1608Metric",193.989800,-40.494200,180.000000,top
"R9","1k","R_0603_1608Metric",153.026200,-199.945400,0.000000,top
"R9","1k","R_0603_1608Metric",211.429400,-199.945400,0.000000,top
"R9","1k","R_0603_1608Metric",77.183400,-180.120600,180.000000,top
"R9","1k","R_0603_1608Metric",164.788200,-110.307400,180.000000,top
"R9","1k","R_0603_1608Metric",47.981800,-110.307400,180.000000,top
"R9","1k","R_0603_1608Metric",65.421400,-130.132200,0.000000,top
"R9","1k","R_0603_1608Metric",135.586600,-40.494200,180.000000,top
"R9","1k","R_0603_1608Metric",211.429400,-60.319000,0.000000,top
"R9","1k","R_0603_1608Metric",94.623000,-199.945400,0.000000,top
"R9","1k","R_0603_1608Metric",106.385000,-110.307400,180.000000,top
"R9","1k","R_0603_1608Metric",36.219800,-199.945400,0.000000,top
"R9","1k","R_0603_1608Metric",94.623000,-60.319000,0.000000,top
"R9","1k","R_0603_1608Metric",77.183400,-40.494200,180.000000,top
"R9","1k","R_0603_1608Metric",36.219800,-60.319000,0.000000,top
"R9","1k","R_0603_1608Metric",193.989800,-180.120600,180.000000,top
"R9","1k","R_0603_1608Metric",135.586600,-180.120600,180.000000,top
"R9","1k","R_0603_1608Metric",153.026200,-60.319000,0.000000,top
"R9","1k","R_0603_1608Metric",182.227800,-130.132200,0.000000,top
"R9","1k","R_0603_1608Metric",123.824600,-130.132200,0.000000,top
"REF**","NPTH","NPTH",154.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",103.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",202.709600,-120.219800,0.000000,top
